t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
2.071077,0,0,0.277989,0.277989,0.2750,+0.00299,0,1,1,+0.02180,-0.03443,0.10614,173.80,+0.02050,+0.01945,-0.00528,-0.02701,0.10099,1.0000,1,0,1,0,+0.000,-1.175,-1.175,-0.00513,-5.669,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01105,+0.001,0,35.2,35.2
2.098601,0,0,0.279398,0.279398,0.2750,+0.00440,0,1,1,+0.02256,-0.03520,0.10744,173.66,+0.02075,+0.01960,-0.00574,-0.02800,0.10177,1.0000,1,0,1,0,+0.000,-1.189,-1.189,-0.00484,-5.772,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01083,-0.036,0,35.2,35.2
2.128114,0,0,0.281493,0.281493,0.2750,+0.00649,0,1,1,+0.02099,-0.04097,0.11331,172.62,+0.02078,+0.01975,-0.00513,-0.02967,0.10326,1.0000,1,0,1,0,+0.000,-1.191,-1.191,-0.00438,-5.900,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01052,-0.126,0,35.2,35.2
2.158102,0,0,0.283103,0.283103,0.2750,+0.00810,0,1,1,+0.02099,-0.04097,0.11331,172.62,+0.02081,+0.01989,-0.00458,-0.03114,0.10457,1.0000,1,0,1,0,+0.000,-1.192,-1.192,-0.00404,-6.029,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01052,-0.211,0,35.2,35.2
2.188615,0,0,0.283449,0.283449,0.2750,+0.00845,0,1,1,+0.01963,-0.03575,0.11733,173.57,+0.02065,+0.01999,-0.00330,-0.03175,0.10626,1.0000,1,0,1,0,+0.000,-1.183,-1.183,-0.00374,-6.126,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01032,-0.280,0,35.2,35.2
2.219257,0,0,0.283323,0.283323,0.2750,+0.00832,0,1,1,+0.02093,-0.03370,0.11889,173.93,+0.02069,+0.02009,-0.00302,-0.03201,0.10794,1.0000,1,0,1,0,+0.000,-1.185,-1.185,-0.00350,-6.264,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01032,-0.341,0,35.2,35.2
2.247500,0,0,0.283385,0.283385,0.2750,+0.00839,0,1,1,+0.02147,-0.03496,0.11967,173.71,+0.02079,+0.02017,-0.00307,-0.03238,0.10939,1.0000,1,0,1,0,+0.000,-1.191,-1.191,-0.00336,-6.376,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01026,-0.380,0,35.2,35.2
2.277310,0,0,0.283388,0.283388,0.2750,+0.00839,0,1,1,+0.02222,-0.03496,0.11876,173.71,+0.02097,+0.02028,-0.00348,-0.03271,0.11060,1.0000,1,0,1,0,+0.000,-1.202,-1.202,-0.00326,-6.475,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01027,-0.416,0,35.2,35.2
2.306977,0,0,0.283646,0.283646,0.2750,+0.00865,0,1,1,+0.01949,-0.03683,0.12083,173.37,+0.02078,+0.02034,-0.00220,-0.03324,0.11192,1.0000,1,0,1,0,+0.000,-1.191,-1.191,-0.00307,-6.593,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01029,-0.451,0,35.2,35.2
2.336611,0,0,0.283677,0.283677,0.2750,+0.00868,0,1,1,+0.01887,-0.03610,0.12095,173.50,+0.02053,+0.02037,-0.00084,-0.03361,0.11309,1.0000,1,0,1,0,+0.000,-1.177,-1.177,-0.00291,-6.694,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01031,-0.475,0,35.2,35.2
2.366093,0,0,0.283361,0.283361,0.2750,+0.00836,0,1,1,+0.01872,-0.03428,0.12159,173.83,+0.02030,+0.02036,+0.00028,-0.03370,0.11418,1.0000,1,0,1,0,+0.000,-1.163,-1.163,-0.00277,-6.866,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01046,-0.495,0,35.2,35.2
2.397099,0,0,0.283060,0.283060,0.2750,+0.00806,0,1,1,+0.01872,-0.03428,0.12159,173.83,+0.02009,+0.02032,+0.00116,-0.03378,0.11518,1.0000,1,0,1,0,+0.000,-1.151,-1.151,-0.00264,-6.955,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01046,-0.515,0,35.2,35.2
2.429360,0,0,0.282930,0.282930,0.2750,+0.00793,0,1,1,+0.02214,-0.03517,0.12741,173.67,+0.02037,+0.02033,-0.00023,-0.03397,0.11688,1.0000,1,0,1,0,+0.000,-1.167,-1.167,-0.00264,-7.117,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01048,-0.531,0,35.2,35.2
2.457114,0,0,0.282810,0.282810,0.2750,+0.00781,0,1,1,+0.02214,-0.03517,0.12741,173.67,+0.02059,+0.02036,-0.00114,-0.03412,0.11816,1.0000,1,0,1,0,+0.000,-1.180,-1.180,-0.00266,-7.203,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01048,-0.542,0,35.2,35.2
2.484076,0,0,0.282782,0.282782,0.2750,+0.00778,0,1,1,+0.02019,-0.03579,0.12778,173.56,+0.02054,+0.02038,-0.00080,-0.03432,0.11930,1.0000,1,0,1,0,+0.000,-1.177,-1.177,-0.00261,-7.302,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01053,-0.551,0,35.2,35.2
2.513924,0,0,0.282499,0.282499,0.2750,+0.00750,0,1,1,+0.01826,-0.03441,0.13017,173.81,+0.02025,+0.02036,+0.00060,-0.03433,0.12071,1.0000,1,0,1,0,+0.000,-1.160,-1.160,-0.00249,-7.448,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01040,-0.560,0,35.2,35.2
2.541745,0,0,0.281660,0.281660,0.2750,+0.00666,0,1,1,+0.01819,-0.03046,0.13205,174.52,+0.01999,+0.02032,+0.00163,-0.03386,0.12210,1.0000,1,0,1,0,+0.000,-1.146,-1.146,-0.00239,-7.544,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01069,-0.570,0,35.2,35.2
2.570785,0,0,0.280854,0.280854,0.2750,+0.00585,0,1,1,+0.01959,-0.02977,0.13229,174.64,+0.01994,+0.02027,+0.00165,-0.03334,0.12339,1.0000,1,0,1,0,+0.000,-1.143,-1.143,-0.00236,-7.666,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01094,-0.574,0,35.2,35.2
2.600005,0,0,0.280476,0.280476,0.2750,+0.00548,0,1,1,+0.02106,-0.03139,0.13333,174.35,+0.02009,+0.02025,+0.00081,-0.03309,0.12466,1.0000,1,0,1,0,+0.000,-1.151,-1.151,-0.00244,-7.917,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01214,-0.564,0,35.2,35.2
2.629920,0,0,0.280283,0.280283,0.2750,+0.00528,0,1,1,+0.02090,-0.03204,0.13551,174.23,+0.02019,+0.02024,+0.00024,-0.03295,0.12607,1.0000,1,0,1,0,+0.000,-1.157,-1.157,-0.00247,-8.070,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01665,-0.564,0,35.2,35.2
2.659457,0,0,0.280136,0.280136,0.2750,+0.00514,0,1,1,+0.02090,-0.03204,0.13551,174.23,+0.02028,+0.02025,-0.00019,-0.03284,0.12729,1.0000,1,0,1,0,+0.000,-1.162,-1.162,-0.00248,-8.194,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01665,-0.566,0,35.2,35.2
2.687768,0,0,0.279527,0.279527,0.2750,+0.00453,0,1,1,+0.01894,-0.02883,0.13878,174.81,+0.02012,+0.02023,+0.00057,-0.03234,0.12871,1.0000,1,0,1,0,+0.000,-1.153,-1.153,-0.00242,-8.315,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.04054,-0.572,0,35.2,35.2
2.718123,0,0,0.278415,0.278415,0.2750,+0.00342,0,1,1,+0.01872,-0.02504,0.13900,175.49,+0.01993,+0.02019,+0.00129,-0.03138,0.13007,1.0000,1,0,1,0,+0.000,-1.142,-1.142,-0.00236,-8.450,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.06407,-0.574,0,35.2,35.2
2.747685,0,0,0.276441,0.276441,0.2750,+0.00144,0,1,1,+0.01848,-0.01782,0.13811,176.79,+0.01975,+0.02013,+0.00194,-0.02963,0.13110,1.0000,1,0,1,0,+0.000,-1.131,-1.131,-0.00233,-8.624,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.08009,-0.570,0,35.2,35.2
2.774997,0,0,0.273201,0.273201,0.2750,-0.00180,0,1,1,+0.02104,-0.00561,0.13608,178.99,+0.01990,+0.02011,+0.00102,-0.02675,0.13170,1.0000,1,0,1,0,+0.000,-1.140,-1.140,-0.00243,-8.798,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.09030,-0.558,0,35.2,35.2
2.806566,0,0,0.263421,0.263421,0.2750,-0.01158,0,1,1,+0.01308,+0.03603,0.12348,186.49,+0.01897,+0.01995,+0.00490,-0.01819,0.13058,1.0000,1,0,1,0,+0.000,-1.087,-1.087,-0.00215,-8.914,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.09461,-0.569,0,35.2,35.2
2.837852,0,0,0.244650,0.244176,0.2750,-0.03082,0,1,1,+0.01653,+0.10814,0.13755,199.46,+0.01864,+0.01977,+0.00566,-0.00110,0.13152,1.0000,1,0,1,0,+0.000,-1.068,-1.068,-0.00215,-9.195,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.09380,-0.548,0,35.2,35.2
2.866710,0,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.01705,+0.11484,0.13900,200.67,+0.01844,+0.01961,+0.00583,+0.01352,0.13247,1.0000,1,0,1,0,+0.000,-1.057,-1.057,-0.00208,-9.344,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.08829,-0.555,0,35.2,35.2
2.900576,0,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.00982,+0.05312,0.12546,189.56,+0.01719,+0.01926,+0.01032,+0.01925,0.13145,1.0000,1,0,1,0,+0.000,-0.985,-0.985,-0.00163,-9.412,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.06512,-0.589,0,35.2,35.2
2.929939,0,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.01644,+0.09352,0.13654,196.83,+0.01710,+0.01898,+0.00942,+0.02876,0.13210,1.0000,1,0,1,0,+0.000,-0.980,-0.980,-0.00140,-9.413,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.05155,-0.636,0,35.2,35.2
2.960396,0,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.01510,+0.11299,0.14657,200.34,+0.01683,+0.01870,+0.00932,+0.03989,0.13401,1.0000,1,0,1,0,+0.000,-0.964,-0.964,-0.00121,-9.413,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.03905,-0.668,0,35.2,35.2
2.990588,0,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.01510,+0.11299,0.14657,200.34,+0.01660,+0.01842,+0.00909,+0.04948,0.13566,1.0000,1,0,1,0,+0.000,-0.951,-0.951,-0.00102,-9.413,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.03905,-0.702,0,35.2,35.2
3.020640,0,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.01465,+0.10545,0.15285,198.98,+0.01635,+0.01815,+0.00901,+0.05679,0.13791,1.0000,1,0,1,0,+0.000,-0.937,-0.937,-0.00086,-9.413,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.03275,-0.725,0,35.2,35.2
3.054550,0,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.01812,+0.08440,0.16216,195.19,+0.01661,+0.01793,+0.00660,+0.06080,0.14142,1.0000,1,0,1,0,+0.000,-0.951,-0.951,-0.00082,-9.413,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.03238,-0.751,0,33.6,33.6
3.085425,0,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.02180,+0.03759,0.18122,186.77,+0.01730,+0.01784,+0.00271,+0.05769,0.14674,1.0000,1,0,1,0,+0.000,-0.991,-0.991,-0.00091,-9.413,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.03716,-0.774,0,33.6,33.6
3.120522,0,0,0.232936,0.232936,0.2750,-0.04206,0,1,1,+0.02180,+0.03759,0.18122,186.77,+0.01797,+0.01786,-0.00055,+0.05469,0.15189,1.0000,1,0,1,0,+0.000,-1.030,-1.030,-0.00100,-9.413,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.03716,-0.791,0,33.6,33.6
3.155571,0,0,0.243216,0.243216,0.2750,-0.03178,0,1,1,+0.02131,+0.02558,0.19052,184.60,+0.01847,+0.01795,-0.00259,+0.05035,0.15765,1.0000,1,0,1,0,+0.000,-1.058,-1.058,-0.00102,-9.413,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.06991,-0.815,0,33.6,33.6
3.192706,0,0,0.251937,0.251937,0.2750,-0.02306,0,1,1,+0.01965,+0.02403,0.19500,184.32,+0.01865,+0.01806,-0.00296,+0.04623,0.16350,1.0000,1,0,1,0,+0.000,-1.069,-1.069,-0.00104,-9.518,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.09060,-0.818,0,33.6,33.6
3.234016,0,0,0.259165,0.259165,0.2750,-0.01583,0,1,1,+0.01965,+0.02403,0.19500,184.32,+0.01882,+0.01819,-0.00316,+0.04243,0.16889,1.0000,1,0,1,0,+0.000,-1.079,-1.079,-0.00116,-9.778,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.09060,-0.802,0,33.6,33.6
3.311185,0,0,0.269773,0.269773,0.2750,-0.00523,0,1,1,+0.01987,+0.01507,0.20268,182.71,+0.01912,+0.01845,-0.00333,+0.03481,0.17830,1.0000,1,0,1,0,+0.000,-1.095,-1.095,-0.00156,-10.408,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.03665,-0.726,0,33.6,33.6
3.344744,0,0,0.276082,0.276082,0.2750,+0.00108,0,1,1,+0.02080,-0.00115,0.21191,179.79,+0.01936,+0.01858,-0.00389,+0.02964,0.18313,1.0000,1,0,1,0,+0.000,-1.109,-1.109,-0.00170,-10.586,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02177,-0.706,0,33.6,33.6
3.379479,0,0,0.281849,0.281849,0.2750,+0.00685,0,1,1,+0.01995,-0.00692,0.21645,178.75,+0.01945,+0.01871,-0.00369,+0.02423,0.18806,1.0000,1,0,1,0,+0.000,-1.114,-1.114,-0.00181,-10.784,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02459,-0.682,0,33.6,33.6
3.413790,0,0,0.287237,0.287237,0.2750,+0.01224,0,1,1,+0.02012,-0.01450,0.22076,177.39,+0.01955,+0.01883,-0.00357,+0.01856,0.19285,1.0000,1,0,1,0,+0.000,-1.120,-1.120,-0.00192,-10.946,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.03006,-0.661,0,33.6,33.6
3.449110,0,0,0.292053,0.292053,0.2750,+0.01705,0,1,1,+0.01921,-0.02013,0.22615,176.38,+0.01950,+0.01893,-0.00282,+0.01275,0.19785,1.0000,1,0,1,0,+0.000,-1.117,-1.117,-0.00203,-11.102,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01449,-0.631,0,33.6,33.6
3.483603,0,0,0.296521,0.296521,0.2750,+0.02152,0,1,1,+0.01848,-0.02759,0.23260,175.03,+0.01935,+0.01899,-0.00177,+0.00682,0.20296,1.0000,1,0,1,0,+0.000,-1.108,-1.108,-0.00211,-11.214,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01455,-0.605,0,33.6,33.6
3.523931,0,0,0.300327,0.300327,0.2750,+0.02533,0,1,1,+0.01716,-0.03092,0.23720,174.43,+0.01898,+0.01899,+0.00006,+0.00049,0.20871,1.0000,1,0,1,0,+0.000,-1.087,-1.087,-0.00204,-11.264,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01498,-0.598,0,33.6,33.6
3.560514,0,0,0.304631,0.304631,0.2750,+0.02963,0,1,1,+0.01605,-0.04327,0.24907,172.21,+0.01853,+0.01892,+0.00196,-0.00628,0.21495,1.0000,1,0,1,0,+0.000,-1.061,-1.061,-0.00174,-11.273,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01512,-0.640,0,33.6,33.6
3.595350,0,0,0.308099,0.308099,0.2750,+0.03310,0,1,1,+0.01519,-0.04875,0.25531,171.23,+0.01803,+0.01879,+0.00378,-0.01258,0.22094,1.0000,1,0,1,0,+0.000,-1.033,-1.033,-0.00142,-11.273,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01445,-0.686,0,33.6,33.6
3.631432,0,0,0.312017,0.312017,0.2750,+0.03702,0,1,1,+0.01259,-0.05911,0.26376,169.36,+0.01720,+0.01854,+0.00672,-0.01969,0.22748,1.0000,1,0,1,0,+0.000,-0.985,-0.985,-0.00115,-11.306,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01416,-0.702,0,33.6,33.6
3.668304,0,0,0.316516,0.316516,0.2750,+0.04152,0,1,1,+0.01070,-0.07133,0.26954,167.16,+0.01619,+0.01818,+0.00995,-0.02773,0.23403,1.0000,1,0,1,0,+0.000,-0.928,-0.928,-0.00075,-11.306,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01863,-0.740,0,33.6,33.6
3.708999,0,0,0.320519,0.320519,0.2750,+0.04552,0,1,1,+0.01077,-0.07842,0.27678,165.88,+0.01527,+0.01769,+0.01207,-0.03630,0.24126,1.0000,1,0,1,0,+0.000,-0.875,-0.875,-0.00054,-11.362,-0.00000,+0.00,+0.00000,1,+0.05401,-0.04806,0.02309,-0.738,0,33.6,33.6
3.749702,0,0,0.323840,0.323840,0.2750,+0.04884,0,1,1,+0.00862,-0.08582,0.28680,164.55,+0.01415,+0.01709,+0.01470,-0.04467,0.24896,1.0000,1,0,1,0,+0.000,-0.811,-0.811,-0.00018,-11.362,-0.00000,+0.00,+0.00000,1,+0.05598,-0.05299,0.02633,-0.760,0,33.6,33.6
3.793711,0,0,0.327511,0.327511,0.2750,+0.05251,0,1,1,+0.00667,-0.09705,0.29460,162.53,+0.01280,+0.01631,+0.01758,-0.05412,0.25719,1.0000,1,0,1,0,+0.000,-0.733,-0.733,+0.00023,-11.362,-0.00000,+0.00,+0.00000,1,+0.05591,-0.05514,0.01778,-0.780,0,33.6,33.6
3.839125,0,0,0.330186,0.330186,0.2750,+0.05519,0,1,1,+0.00479,-0.10359,0.30782,161.35,+0.01132,+0.01539,+0.02036,-0.06328,0.26656,1.0000,1,0,1,0,+0.000,-0.648,-0.648,+0.00062,-11.362,+0.00000,+0.00,+0.00000,1,+0.05504,-0.05641,0.01739,-0.788,0,33.6,33.6
3.886236,0,0,0.332721,0.332721,0.2750,+0.05772,0,1,1,+0.00125,-0.11308,0.33017,159.65,+0.00940,+0.01425,+0.02425,-0.07277,0.27869,1.0000,1,0,1,0,+0.000,-0.538,-0.538,+0.00107,-11.362,-0.00000,+0.00,+0.00000,1,+0.05262,-0.06466,0.02034,-0.786,0,33.6,33.6
3.933223,0,0,0.334724,0.334724,0.2750,+0.05972,0,1,1,-0.00089,-0.12106,0.34494,158.21,+0.00744,+0.01295,+0.02756,-0.08196,0.29129,1.0000,1,0,1,0,+0.000,-0.426,-0.426,+0.00148,-11.362,+0.00000,+0.00,+0.00000,1,+0.05381,-0.07618,0.02234,-0.771,0,33.6,33.6
3.981718,0,0,0.336647,0.336647,0.2750,+0.06165,0,1,1,-0.00508,-0.13038,0.37226,156.53,+0.00500,+0.01140,+0.03201,-0.09141,0.30709,1.0000,1,0,1,0,+0.000,-0.286,-0.286,+0.00195,-11.362,+0.00000,+0.00,+0.00000,1,+0.05247,-0.09182,0.08478,-0.744,0,33.6,33.6
4.036204,0,0,0.334358,0.334358,0.2750,+0.05936,0,1,1,-0.01397,-0.12321,0.39311,157.82,+0.00094,+0.00916,+0.04111,-0.09822,0.32551,1.0000,1,0,1,0,+0.000,-0.054,-0.054,+0.00272,-11.362,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.16773,-0.694,0,33.6,33.6
4.092391,1,0,0.332858,0.332858,0.2750,+0.05786,0,1,1,-0.01872,-0.13062,0.44721,156.49,-0.00337,+0.00641,+0.04892,-0.10532,0.35220,1.0000,1,0,1,0,+0.000,+0.193,+0.193,+0.00353,-11.361,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.11148,-0.636,0,24.1,24.1
4.159448,1,0,0.327971,0.327971,0.2750,+0.05297,0,1,1,-0.02536,-0.12498,0.48189,157.50,-0.00889,+0.00257,+0.05731,-0.11026,0.38477,1.0000,1,0,1,0,+0.000,+0.510,+0.510,+0.00437,-11.361,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.05171,-0.521,0,24.1,24.1
4.229590,1,0,0.327971,0.327971,0.2750,+0.05297,0,1,0,+0.00000,+0.00000,0.00000,0.00,-0.00889,-0.00041,+0.04243,-0.11026,0.38477,1.0000,0,0,1,0,+0.000,+0.510,+0.510,+0.00367,-11.361,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00055,-0.369,0,24.1,24.1
4.273539,1,0,0.327971,0.327971,0.2750,+0.05297,0,1,0,+0.00000,+0.00000,0.00000,0.00,-0.00889,-0.00194,+0.03479,-0.11026,0.38477,1.0000,0,0,1,0,+0.000,+0.510,+0.510,+0.00314,-11.361,+0.00000,+0.00,+0.00000,1,-0.37294,+0.00000,0.02717,-0.257,0,24.1,24.1
4.320863,1,0,0.327971,0.327971,0.2750,+0.05297,0,1,0,+0.00000,+0.00000,0.00000,0.00,-0.00889,-0.00327,+0.02813,-0.11026,0.38477,1.0000,0,0,1,0,+0.000,+0.510,+0.510,+0.00263,-11.361,+0.00000,+0.00,+0.00000,1,-0.34089,+0.00000,0.03970,-0.129,0,24.1,24.1
4.371380,1,0,0.327971,0.327971,0.2750,+0.05297,0,1,0,+0.00000,+0.00000,0.00000,0.00,-0.00889,-0.00440,+0.02246,-0.11026,0.38477,1.0000,0,0,1,0,+0.000,+0.510,+0.510,+0.00220,-11.361,-0.00000,+0.00,+0.00000,1,-0.13482,+0.00000,0.02729,-0.028,0,24.1,24.1
4.430229,1,0,0.327971,0.327971,0.2750,+0.05297,0,1,0,+0.00000,+0.00000,0.00000,0.00,-0.00889,-0.00542,+0.01735,-0.11026,0.38477,1.0000,0,0,1,0,+0.000,+0.510,+0.510,+0.00179,-11.361,-0.00000,+0.00,+0.00000,1,-0.11801,+0.00000,0.04835,+0.071,0,24.1,24.1
4.493683,1,0,0.327971,0.327971,0.2750,+0.05297,0,1,0,+0.00000,+0.00000,0.00000,0.00,-0.00889,-0.00626,+0.01317,-0.11026,0.38477,1.0000,0,0,1,0,+0.000,+0.510,+0.510,+0.00132,-11.430,+0.00000,+0.00,+0.00000,1,-0.10280,+0.00000,0.03059,+0.184,0,24.1,24.1
4.545638,1,0,0.327971,0.327971,0.2750,+0.05297,0,1,0,+0.00000,+0.00000,0.00000,0.00,-0.00889,-0.00680,+0.01046,-0.11026,0.38477,1.0000,0,0,1,0,+0.000,+0.510,+0.510,+0.00105,-11.430,+0.00000,+0.00,+0.00000,1,-0.07880,+0.00000,0.03556,+0.249,0,24.1,24.1
4.590192,1,0,0.301239,0.300702,0.2750,+0.02570,0,1,1,+0.87718,-0.01354,0.43184,177.56,+0.15253,+0.02223,-0.65155,-0.09264,0.39334,1.0000,1,0,1,0,+0.000,-8.740,-8.740,-0.03946,-11.430,+0.00000,+0.00,+0.00000,1,-0.03563,+0.00000,0.02557,+0.290,0,24.1,24.1
4.649892,1,0,0.265419,0.230000,0.2750,-0.04500,0,1,1,+0.05071,+0.50033,0.09718,270.06,+0.12913,+0.04680,-0.41164,+0.04367,0.32526,1.0000,1,0,1,0,+0.000,-7.399,-7.399,-0.03379,-11.430,+0.00000,+0.00,+0.00000,1,+0.06553,+0.00000,0.01234,+0.335,0,24.1,24.1
4.679508,1,0,0.247649,0.230000,0.2750,-0.04500,0,1,1,+0.05082,+0.51138,0.10046,272.05,+0.11903,+0.05612,-0.31456,+0.10400,0.29627,1.0000,1,0,1,0,+0.000,-6.820,-6.820,-0.02696,-11.648,+0.00000,+0.00,+0.00000,1,+0.05766,+0.00000,0.01058,-0.196,0,24.1,24.1
4.703934,1,0,0.232994,0.230000,0.2750,-0.04500,0,1,1,+0.04898,+0.52164,0.10304,273.90,+0.11140,+0.06213,-0.24635,+0.14945,0.27524,1.0000,1,0,1,0,+0.000,-6.383,-6.383,-0.02271,-11.734,-0.00000,+0.00,+0.00000,1,+0.05384,+0.00000,0.00980,-0.800,0,24.1,24.1
4.732374,1,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.04969,+0.53591,0.10259,276.46,+0.10372,+0.06731,-0.18205,+0.19757,0.25374,1.0000,1,0,1,0,+0.000,-5.943,-5.943,-0.01885,-11.736,-0.00000,+0.00,+0.00000,1,+0.04945,+0.00000,0.00723,-1.332,0,24.1,24.1
4.761196,1,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.04717,+0.54543,0.10408,278.18,+0.09660,+0.07100,-0.12799,+0.24138,0.23489,1.0000,1,0,1,0,+0.000,-5.535,-5.535,-0.01533,-11.738,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00595,-1.806,0,24.1,24.1
4.788401,1,1,0.213677,0.204000,0.2490,-0.04500,1,1,1,+0.04717,+0.54543,0.10408,278.18,+0.09068,+0.07336,-0.08661,+0.27779,0.21923,1.0000,1,0,1,1,+5.000,-5.196,-0.196,+0.00933,-11.741,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00595,-2.135,0,24.1,24.1
4.814476,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.04839,+0.55656,0.10628,280.18,+0.08580,+0.07479,-0.05505,+0.30994,0.20620,1.0000,1,0,1,1,+5.000,-4.916,+0.084,+0.01151,-11.743,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00497,-2.390,0,24.1,24.1
4.840266,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.04897,+0.56581,0.10787,281.85,+0.08160,+0.07557,-0.03013,+0.33917,0.19497,1.0000,1,0,1,1,+5.000,-4.675,+0.325,+0.01192,-11.743,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00467,-2.454,0,24.1,24.1
4.865970,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.04830,+0.57429,0.10858,283.37,+0.07780,+0.07582,-0.00990,+0.36594,0.18513,1.0000,1,0,1,1,+5.000,-4.458,+0.542,+0.01185,-11.742,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00461,-2.306,0,24.1,24.1
4.891104,1,1,0.204000,0.204000,0.2490,-0.04500,1,1,1,+0.04830,+0.57429,0.10858,283.37,+0.07451,+0.07568,+0.00584,+0.38920,0.17659,1.0000,1,0,1,1,+5.000,-4.269,+0.731,+0.01175,-11.740,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00461,-2.094,0,24.1,24.1
